y_real,y_pred,residuo
381000,329394.0814974351,51605.91850256489
180000,180569.86894706296,-569.8689470629615
165000,162816.1987238551,2183.8012761448917
139500,136167.20517380675,3332.794826193247
128000,126423.62934748881,1576.370652511192
256900,223212.23442956628,33687.76557043372
150750,157421.9278536043,-6671.927853604313
160000,185561.63547253385,-25561.635472533846
158500,171862.25281453072,-13362.252814530715
113500,154482.8495815134,-40982.84958151341
190000,194439.943073537,-4439.943073536997
150500,158207.76271553693,-7707.762715536926
386250,380630.9054856038,5619.094514396216
120000,114292.99555034105,5707.004449658954
130000,125958.37910405901,4041.620895940985
134000,160283.37122476028,-26283.37122476028
141500,143725.2079749828,-2225.207974982797
108000,118676.0138236043,-10676.013823604299
275000,285704.9243703485,-10704.924370348512
169000,189683.916224135,-20683.916224135
165000,132763.92505983383,32236.074940166174
130000,129125.30817270992,874.6918272900803
215000,181909.79073031247,33090.20926968753
113000,140032.18497472611,-27032.184974726115
167900,193044.30160161894,-25144.301601618936
125000,109408.04886339915,15591.951136600852
209500,236745.8854681084,-27245.885468108405
193000,206482.33689399846,-13482.336893998465
165000,172939.87087173757,-7939.87087173757
256300,254388.69447022615,1911.3055297738465
152000,183051.17610813671,-31051.176108136715
317500,297998.2291735532,19501.770826446824
128000,127486.30805702278,513.6919429772242
235000,283813.1789356288,-48813.17893562879
250000,313282.0433712575,-63282.04337125749
153000,166518.8141626037,-13518.814162603696
181000,192392.51370362993,-11392.513703629927
202500,224578.06217953147,-22078.062179531466
165000,130032.92928025953,34967.07071974047
99800,79628.7869954775,20171.213004522506
114500,103083.73966427275,11416.260335727246
123000,123046.03910830175,-46.03910830174573
141000,120816.88294557676,20183.117054423245
130000,155608.13034909318,-25608.130349093175
152000,138596.49016676692,13403.509833233082
157500,173372.94831720725,-15872.94831720725
172500,161635.90715774772,10864.092842252285
239500,267501.5188585291,-28001.518858529103
362500,306427.58080719796,56072.419192802045
172000,177329.3718182575,-5329.371818257496
142500,156681.59567941495,-14181.595679414953
305000,261894.25629553144,43105.743704468565
221370,235654.9914510809,-14284.991451080889
157500,161781.41986639262,-4281.419866392622
78000,48562.131346019625,29437.868653980375
170440,170094.82130321255,345.17869678745046
145000,144058.067452411,941.9325475890073
235000,213151.34540333645,21848.654596663546
129000,126288.85476090883,2711.1452390911727
405000,387129.7361046922,17870.263895307784
168500,160392.05856258696,8107.941437413043
186500,194629.63850441025,-8129.63850441025
84500,69821.67139016752,14678.328609832475
146300,136867.7830303696,9432.21696963039
277000,262829.126032552,14170.873967448017
173000,171561.6425766489,1438.357423351088
280000,297963.34009359905,-17963.34009359905
85000,104117.68514268665,-19117.68514268665
156000,154443.24515984894,1556.7548401510576
239799,234900.0649663208,4898.935033679212
113000,108559.50621866755,4440.49378133245
192140,187785.15523700838,4354.844762991619
184500,224307.0251995592,-39807.0251995592
137450,164676.9792897595,-27226.979289759503
299800,307608.11391829804,-7808.1139182980405
112500,110928.35245093115,1571.6475490688463
219500,195710.12945460787,23789.87054539213
306000,288410.62134322495,17589.37865677505
130000,110655.84939288073,19344.15060711927
154500,150719.32439047558,3780.67560952442
112000,111512.21432884174,487.7856711582572
260116,281316.9623792972,-21200.962379297183
204000,201483.9480351066,2516.0519648934132
122900,98862.48893090735,24037.511069092652
290941,252281.42563218836,38659.57436781164
153000,169837.93875596276,-16837.938755962765
80400,108677.04479134036,-28277.044791340362
130000,126644.90659924864,3355.093400751357
93000,93490.77848613061,-490.7784861306136
113000,100446.97090970448,12553.029090295517
107000,76290.93017533564,30709.06982466436
249000,229857.93362370966,19142.066376290342
139000,164103.60792209872,-25103.607922098716
155000,159656.6091311073,-4656.6091311073105
301000,272420.2299813678,28579.770018632174
139500,125368.30907459362,14131.69092540638
145000,138644.13942880568,6355.860571194324
154000,152473.12459036987,1526.8754096301273
85000,67879.03470808914,17120.965291910863
126000,149272.081648834,-23272.08164883399
145500,146537.4623134563,-1037.4623134562862
259000,228351.38751976957,30648.612480230426
63900,19903.864418209967,43996.13558179003
162000,180594.9823729263,-18594.982372926286
194000,198773.79213048902,-4773.792130489019
294464,319578.8610891972,-25114.86108919722
212900,229116.66412975205,-16216.664129752055
260400,269845.2333459881,-9445.23334598809
187100,193392.71228088383,-6292.712280883832
255000,219063.12119053226,35936.878809467744
145000,144523.96038600942,476.0396139905788
85400,73541.12544971707,11858.874550282926
172400,174060.99644055846,-1660.9964405584615
115000,126182.79183761674,-11182.791837616736
105000,98417.66067212004,6582.339327879963
367294,337642.57166312606,29651.42833687394
192000,186359.21808890527,5640.781911094731
200500,181865.56351751176,18634.436482488236
248000,281227.0743799695,-33227.074379969505
104000,124961.43598698595,-20961.435986985947
164000,168776.43442126186,-4776.43442126186
135000,133836.89896383797,1163.1010361620283
126500,122470.5197085858,4029.4802914142056
144000,141163.7292160152,2836.270783984801
132000,127098.81673405292,4901.183265947082
309000,329742.1662360538,-20742.166236053803
144900,140249.64324260844,4650.356757391564
116000,122185.5908120915,-6185.590812091497
202665,218187.71483857607,-15522.714838576067
244000,250438.9198622529,-6438.919862252893
113500,136783.15227754,-23283.152277540008
182000,163106.27651862337,18893.723481376626
175000,185718.28224649627,-10718.282246496266
109900,114041.12981741111,-4141.129817411114
179000,174374.20502454895,4625.794975451048
160000,186866.76603578255,-26866.76603578255
158000,156731.64668417932,1268.3533158206847
97000,116647.73446643024,-19647.734466430236
165250,173357.94616558138,-8107.946165581379
168000,170925.16926332272,-2925.1692633227212
13100,66601.56243553394,-53501.56243553394
133500,132940.6174311628,559.3825688372017
232500,255100.7298433216,-22600.729843321606
195000,219284.31957933228,-24284.31957933228
139000,128102.76864830143,10897.231351698574
146000,158671.44082507645,-12671.440825076454
204000,229111.8904380752,-25111.890438075206
107000,92180.97775807895,14819.022241921048
171500,175841.53622374655,-4341.536223746545
120500,97192.93844346935,23307.06155653065
162000,152153.01765240257,9846.982347597426
240000,246029.5306532204,-6029.530653220398
93000,101086.45609826208,-8086.456098262075
451950,409802.32768086274,42147.67231913726
169000,193113.8546425231,-24113.854642523103
167500,153058.21049956232,14441.789500437677
120000,105696.77520231626,14303.224797683739
100000,76439.965949045,23560.034050955
179400,175318.07105223916,4081.92894776084
124900,118463.69805440868,6436.301945591316
172000,148893.14953650918,23106.850463490817
241600,209269.59786676912,32330.402133230877
140000,125963.43053710673,14036.569462893269
285000,259917.4997970204,25082.5002029796
260000,326913.1816940262,-66913.18169402622
591587,402355.12332293857,189231.87667706143
205000,226606.65967994515,-21606.65967994515
237000,230199.70060554278,6800.299394457223
249000,242372.68512064818,6627.314879351819
133500,133430.3510380237,69.64896197628696
224900,213575.45545186842,11324.544548131584
213000,215105.8429094917,-2105.8429094917083
130000,134008.79249690124,-4008.7924969012383
215000,209033.59424460083,5966.405755399173
178000,177272.34561996083,727.6543800391664
224500,209995.32815854432,14504.671841455682
170000,174702.35650303977,-4702.356503039773
217000,211193.97958622652,5806.020413773484
176000,167907.47160536732,8092.528394632682
185485,200235.41547203693,-14750.415472036926
184000,189161.1362561201,-5161.1362561201095
155000,167967.0163383699,-12967.016338369896
145000,142566.2614195447,2433.738580455305
179200,188811.8024715669,-9611.802471566887
466500,418127.31194084464,48372.68805915536
206000,202716.05127872567,3283.948721274326
137900,140807.89711646302,-2907.89711646302
189000,192934.90898718048,-3934.9089871804754
147000,147319.3967881551,-319.39678815510706
119000,106633.67021802091,12366.32978197909
190000,160790.19135496198,29209.80864503802
160500,166508.63018667154,-6008.630186671537
118000,106949.5400871162,11050.459912883802
141000,167388.3026764277,-26388.302676427702
163000,199468.93735195004,-36468.93735195004
116000,104578.67229560635,11421.327704393654
538000,451878.5914169428,86121.40858305717
199900,198091.66898416233,1808.3310158376698
143000,162992.57537617398,-19992.575376173976
226500,215807.91701442955,10692.08298557045
135000,138083.1898378185,-3083.1898378184997
131250,129719.59023600223,1530.40976399777
755000,493678.123370015,261321.876629985
139500,155531.83815786024,-16031.838157860242
105500,90034.35958457222,15465.640415427784
225000,227781.4335280927,-2781.43352809269
145000,151607.85852774666,-6607.858527746663
105900,116985.32335752316,-11085.323357523157
143000,156886.1688662929,-13886.168866292894
144000,139958.2595963156,4041.740403684409
135000,144838.94720324923,-9838.947203249234
220000,225607.881502609,-5607.8815026090015
194000,178080.25175163438,15919.74824836562
250580,224133.73706085345,26446.262939146545
149700,157977.65384152692,-8277.653841526917
128900,124158.06168566462,4741.938314335377
361919,376581.98541929445,-14662.985419294448
170000,217164.9624814997,-47164.96248149971
156500,162740.29493003155,-6240.294930031552
305900,262980.57525395334,42919.42474604666
82500,107334.36099594945,-24834.36099594945
98000,84464.30048762812,13535.69951237188
207000,221919.78754863804,-14919.787548638036
202500,206025.3010002291,-3525.301000229112
195500,202915.75544277826,-7415.75544277826
121000,115352.67843194024,5647.321568059764
181000,180167.5695185134,832.4304814866045
215000,238118.998459816,-23118.998459816008
176432,180979.57297603006,-4547.57297603006
130000,104870.4961624261,25129.503837573895
106500,78770.70036894016,27729.29963105984
34900,58907.64037767536,-24007.640377675358
220000,216272.52314418924,3727.4768558107608
218689,222244.5291017732,-3555.5291017731943
144750,146569.05707351616,-1819.05707351616
185000,196307.2702546634,-11307.270254663395
180000,230991.12829820358,-50991.12829820358
110000,157377.64717572392,-47377.64717572392
157900,153633.53834072742,4266.46165927258
159500,210031.28243972626,-50531.28243972626
210000,203535.91337543068,6464.086624569318
301500,325871.03061167256,-24371.030611672555
142500,159207.02148452256,-16707.021484522556
169000,177279.49392206324,-8279.493922063237
91300,96422.48328213545,-5122.48328213545
103400,77846.59517644797,25553.40482355203
260261,257572.0802122876,2688.919787712395
188500,213289.02488893215,-24789.024888932152
128500,133728.91497114138,-5228.9149711413775
125500,122461.61627614764,3038.3837238523556
198600,214555.2723588131,-15955.27235881309
232000,240220.19781610952,-8220.197816109518
167800,180729.89651833754,-12929.89651833754
141500,169021.86058733752,-27521.86058733752
176500,179109.11414950775,-2609.1141495077463
202000,198709.64894574607,3290.3510542539298
146800,158972.43430785718,-12172.434307857184
130500,112446.0850842768,18053.914915723202
290000,323250.5392879562,-33250.5392879562
156000,145875.315636989,10124.684363011009
161000,136351.1984621929,24648.8015378071
135000,123481.7239225452,11518.276077454793
149000,161489.40690952196,-12489.40690952196
163990,178420.9002892376,-14430.900289237587
137000,128278.0597433959,8721.940256604095
198444,207413.07625406113,-8969.076254061132
298751,253391.13192785752,45359.868072142475
232600,231176.8300364475,1423.1699635525001
269500,289565.1197621706,-20065.119762170594
421250,331358.7578638487,89891.2421361513
155891,98344.08727938613,57546.912720613866
108500,110747.6124565651,-2247.612456565097
261500,271704.3593533469,-10204.359353346925
177000,179731.02204309264,-2731.022043092642
82000,62953.256200158445,19046.743799841555
383970,353670.3173492106,30299.682650789386
109500,104675.70729384373,4824.292706156266
206000,206404.46986880235,-404.4698688023491
150000,149598.32244497506,401.677555024944
189000,193757.8678545446,-4757.867854544602
79500,62130.620718197344,17369.379281802656
180000,222467.52878073286,-42467.52878073286
168500,168599.74592396882,-99.7459239688178
72000,67144.12013926255,4855.879860737448
136500,146311.65720121565,-9811.657201215654
200000,190059.8796943792,9940.120305620803
129900,135450.47536818017,-5550.475368180167
130000,109906.27164674448,20093.728353255516
139400,127065.28536259367,12334.71463740633
113000,61497.78229509381,51502.21770490619
233000,230781.80380101217,2218.1961989878328
132500,136847.51009773882,-4347.510097738821
239000,233397.8920515332,5602.107948466786
260000,285909.85554878856,-25909.85554878856
102000,122316.45591238882,-20316.455912388818
178000,179885.68597974785,-1885.6859797478537
179600,195256.1322243067,-15656.132224306697
138000,139911.0392486417,-1911.0392486416968
137000,140270.32360325605,-3270.3236032560526
67000,53989.8903255694,13010.109674430598
230000,162157.0336860624,67842.96631393759
135000,152960.0412147282,-17960.041214728204
328900,262007.21979167766,66892.78020832234
80500,69956.47148986475,10543.52851013525
277500,309186.43306850013,-31686.433068500133
114000,106819.79914106985,7180.200858930155
176000,189480.61982061155,-13480.619820611551
112500,113731.6056306647,-1231.6056306646933
97000,87753.78275068756,9246.217249312438
97500,141280.39248662523,-43780.392486625235
177000,173066.5005123355,3933.4994876644923
217500,228377.6807335937,-10877.680733593705
290000,309200.1883675841,-19200.18836758408
149500,169504.26676341382,-20004.26676341382
106900,116654.67440725848,-9754.674407258484
556581,411337.80580715823,145243.19419284177
105000,118474.50881678585,-13474.508816785848
131000,144401.5638210688,-13401.56382106879
90000,102101.1725519277,-12101.172551927695
225000,235573.3253896233,-10573.325389623293
173000,189297.50309619555,-16297.503096195549
104000,153118.86762054072,-49118.867620540725
132000,128618.57542252584,3381.4245774741576
181900,186128.8198758682,-4228.819875868212
108000,96635.93275259894,11364.067247401064
119200,124951.75087612946,-5751.750876129459
80000,139605.10497276386,-59605.10497276386
157000,173201.50736221226,-16201.507362212258
301600,230226.21833948314,71373.78166051686
110000,109569.67116423933,430.32883576066524
323262,348761.5821639848,-25499.58216398483
95541,122969.5854145473,-27428.5854145473
93900,74070.370175558,19829.629824442003
148000,135967.69174290664,12032.308257093362
98000,129900.525615486,-31900.525615485996
124500,120765.78575004607,3734.214249953933
378000,367152.3194353995,10847.680564600509
124500,124750.1627609823,-250.16276098230446
290000,296664.84854651376,-6664.848546513764
127000,129654.77997724123,-2654.7799772412254
160000,157084.92879135284,2915.0712086471613
248500,230149.9397202981,18350.060279701895
160000,101666.83943368694,58333.16056631306
212500,228543.81805222365,-16043.81805222365
128000,125524.13475479471,2475.865245205292
183500,182081.57949479658,1418.420505203423
104500,103006.06263489684,1493.9373651031638
192000,197564.5528902884,-5564.552890288411
205000,209039.5132758525,-4039.513275852514
202500,204146.0253207742,-1646.0253207742062
98000,89569.21621681382,8430.783783186183
126000,109778.50999438512,16221.490005614876
170000,184487.2583287576,-14487.258328757598
151500,159898.1247868851,-8398.124786885106
180000,187075.99874663938,-7075.9987466393795
163000,124859.14859542204,38140.85140457796
204000,221846.69331430207,-17846.693314302072
177900,179017.59009231257,-1117.5900923125737
200000,219853.2726268328,-19853.272626832797
100000,85549.14557660301,14450.854423396988
149900,152518.1425975607,-2618.1425975607126
145250,147679.56154908054,-2429.5615490805358
136500,132014.63006316274,4485.369936837262
109900,110219.52591119827,-319.5259111982741
275000,321795.7894031721,-46795.78940317209
185000,216275.18674659374,-31275.18674659374
90500,78945.29352146343,11554.706478536566
80000,128338.73749026678,-48338.73749026678
373000,300710.519269782,72289.480730218
372000,361251.9531914393,10748.046808560728
177500,183082.7686585515,-5582.768658551504
188000,195006.66560628603,-7006.6656062860275
184000,190623.12437989682,-6623.124379896821
324000,346679.3559603862,-22679.355960386223
187000,163002.43881783646,23997.56118216354
195400,201767.80304899224,-6367.8030489922385
168000,176806.78931116156,-8806.789311161556
139000,149753.29705314408,-10753.29705314408
140000,154560.8059314535,-14560.805931453506
252000,236418.34635920022,15581.653640799777
153000,174046.41966897418,-21046.41966897418
107900,104007.70710218472,3892.2928978152777
144500,152187.51097973232,-7687.510979732324
160000,178073.58115290868,-18073.58115290868
250000,248194.39802688523,1805.601973114768
213500,205550.63212550347,7949.367874496529
165000,156579.78674981528,8420.213250184723
170000,176389.62207486283,-6389.622074862826
58500,37390.76982757286,21109.23017242714
117000,134279.30401742487,-17279.304017424874
167000,223771.0987422604,-56771.098742260394
222500,220284.9363315502,2215.0636684497877
156500,189742.42584368825,-33242.42584368825
162500,172079.22106416707,-9579.221064167068
192000,194017.33999484536,-2017.339994845359
227000,214385.75163257576,12614.24836742424
112500,119773.37393281999,-7273.373932819988
80000,105849.17634347815,-25849.176343478146
137000,147260.97508314083,-10260.975083140831
81000,46920.32806798292,34079.67193201708
172500,208323.31809286732,-35823.318092867325
147000,117049.92895221668,29950.07104778332
168000,175418.67217671126,-7418.672176711261
139000,127981.80499511224,11018.195004887762
117000,138620.463079925,-21620.463079924986
109500,99975.72020884477,9524.279791155233
190000,185112.21206982216,4887.787930177845
198000,212705.74052580094,-14705.740525800938
133700,122803.36867313906,10896.631326860937
545224,482349.5838497426,62874.4161502574
163500,172249.44565432487,-8749.445654324867
189000,213381.28990321863,-24381.289903218625
127000,133820.17854418466,-6820.178544184659
93000,76509.97813724016,16490.021862759837
153000,171036.1980399348,-18036.198039934796
272000,258824.53803000023,13175.461969999771
150000,141738.93724846985,8261.062751530146
55000,47674.09570547324,7325.904294526757
112000,118728.22432455886,-6728.224324558862
200825,193675.7557970683,7149.244202931703
468000,363357.23088517925,104642.76911482075
171000,174312.30540019006,-3312.30540019006
116500,123641.71206303935,-7141.712063039347
153900,138630.58979575048,15269.410204249521
242500,224408.8806720198,18091.11932798021
155000,141097.88152565228,13902.11847434772
125600,112655.92441252107,12944.075587478932
213000,208621.49373775223,4378.506262247771
90000,106625.56879361095,-16625.568793610946
271000,283841.47591739125,-12841.475917391246
122500,113458.29821909919,9041.70178090081
114504,96340.80374430132,18163.196255698684
134900,129332.60990123881,5567.390098761185
76000,89493.25644921699,-13493.256449216991
213500,232858.16454357663,-19358.164543576626
75000,48034.30550720461,26965.69449279539
239900,222036.7108676665,17863.289132333506
134900,151631.13478460984,-16731.134784609836
197000,234274.74610708945,-37274.74610708945
174000,192021.47228793817,-18021.472287938173
12789,54504.16726166126,-41715.16726166126
134800,124710.49140356337,10089.50859643663
157500,142398.06305339275,15101.936946607253
213000,214676.05471169594,-1676.054711695935
245000,253769.49512604318,-8769.495126043184
238000,186283.35243518036,51716.647564819636
190500,193398.4724356541,-2898.472435654112
114000,86207.53202793282,27792.467972067185
98500,86653.58884575419,11846.411154245812
214000,219359.60843025948,-5359.608430259483
255000,248944.68669238244,6055.313307617558
231500,209954.76003681548,21545.23996318452
175900,174061.6737698142,1838.326230185805
132000,131366.56707326672,633.4329267332796
160000,173986.11299464558,-13986.112994645577
207500,261226.97126588557,-53726.97126588557
370967,332555.74243673834,38411.257563261664
87000,112515.19854768744,-25515.19854768744
233555,236693.36433845258,-3138.3643384525785
75000,65486.858783866395,9513.141216133605
176000,195797.95752741504,-19797.95752741504
375000,272465.51471518923,102534.48528481077
119500,146157.12180500827,-26657.121805008268
350000,343442.3523113837,6557.6476886163
187500,228206.70273649562,-40706.702736495616
255000,241970.5336674726,13029.466332527401
275000,235191.34718291776,39808.65281708224
131000,148460.93830132126,-17460.938301321265
118500,103496.99903552249,15003.000964477513
107500,137446.18183695644,-29946.181836956443
173000,171145.46149529348,1854.538504706521
148000,162532.81562032428,-14532.815620324283
215000,231875.33667584066,-16875.336675840663
122000,111753.47350228424,10246.526497715764
177000,199328.43267487534,-22328.432674875337
230000,213168.4387023622,16831.56129763779
149300,142519.06808097384,6780.931919026159
165000,139836.22686510923,25163.77313489077
154000,161995.07342006522,-7995.073420065222
133000,126961.28549805164,6038.714501948358
184500,198036.22925937953,-13536.229259379528
186800,207668.4187550294,-20868.418755029386
111000,87249.54011401594,23750.459885984063
119500,117603.73880740958,1896.2611925904203
159000,185186.81687255483,-26186.81687255483
157000,178093.54723031682,-21093.54723031682
500067,421177.30793480284,78889.69206519716
116000,120034.69958528024,-4034.6995852802356
212500,200978.73587458927,11521.26412541073
149900,144589.27347790735,5310.726522092649
196000,219977.68099647766,-23977.680996477662
260000,320104.8527350471,-60104.85273504711
360000,258355.02134072487,101644.97865927513
188500,270193.13520685467,-81693.13520685467
170000,173963.6671130473,-3963.667113047297
108000,97672.24684348937,10327.753156510633
230000,243547.95450607964,-13547.954506079637
175000,162148.9595547305,12851.040445269493
394432,361065.52703257825,33366.47296742175
106000,87641.40318930759,18358.596810692412
147000,165608.32439140178,-18608.32439140178
185850,236159.28637293875,-50309.286372938746
104000,135444.84530088096,-31444.84530088096
162000,155389.16994152393,6610.830058476073
335000,366344.9248873363,-31344.924887336325
108000,160915.01384795044,-52915.01384795044
129500,114042.56450790694,15457.435492093064
200000,196254.99679319005,3745.0032068099536
88000,74555.03835018132,13444.96164981868
79000,114787.3110294253,-35787.3110294253
85000,89951.79932321323,-4951.7993232132285
173000,186162.21840227343,-13162.21840227343
150909,162610.9449626584,-11701.944962658396
114900,134839.07276834938,-19939.072768349375
176500,195245.33781826333,-18745.33781826333
146000,164994.26969947555,-18994.269699475553
130000,131461.06896026467,-1461.0689602646744
161000,153819.47484217293,7180.525157827069
83500,64069.16939540708,19430.83060459292
131400,128690.53151528226,2709.4684847177414
120000,124921.10286979703,-4921.102869797032
318061,310233.8449516855,7827.155048314482
193000,192057.39938153804,942.6006184619619
283463,301701.89631839364,-18238.896318393643
124500,121894.37537053497,2605.6246294650336
197000,192672.4257098687,4327.574290131306
159500,191185.9301148879,-31685.930114887888
168000,181490.1885202589,-13490.188520258904
184500,192636.9224298852,-8136.922429885191
287500,293607.4124479671,-6107.412447967101
230000,217313.23956821344,12686.760431786563
170000,203766.64203500477,-33766.64203500477
274000,318006.27438955806,-44006.274389558064
282500,309521.99117604434,-27021.991176044336
144900,148190.58835050184,-3290.588350501843
78500,47264.30715893718,31235.692841062817
156500,169681.50826666423,-13181.508266664227
180000,232878.13979041396,-52878.13979041396
134000,138803.09394020346,-4803.093940203456
423000,331014.3072644606,91985.6927355394
119000,114400.64789390031,4599.352106099686
159000,148868.25807540922,10131.74192459078
191000,221191.52384970555,-30191.523849705554
193879,201667.86975827877,-7788.869758278772
176000,190161.9143949739,-14161.914394973894
149900,162349.2413701369,-12449.241370136908
180000,185988.00802269918,-5988.008022699185
135500,128982.2186490742,6517.781350925798
186700,244250.5030276984,-57550.5030276984
119600,116246.9435744346,3353.0564255654026
178000,176495.1201833099,1504.8798166901106
120000,145577.26652858843,-25577.26652858843
222000,245103.53360453295,-23103.533604532946
124000,109579.10736284949,14420.892637150508
165500,161437.1766738462,4062.823326153797
189000,177082.91581215363,11917.084187846369
280000,308369.55564038636,-28369.55564038636
81500,77490.13827682611,4009.86172317389
150000,150811.49306302157,-811.4930630215677
220000,212605.12021919023,7394.879780809773
129000,170595.01928759264,-41595.019287592644
217000,212896.58956059805,4103.410439401952
258000,289396.5985432662,-31396.598543266184
112500,122738.46458118303,-10238.464581183027
84900,103508.79589390659,-18608.795893906587
102000,104859.28425531102,-2859.284255311024
125500,111834.31002261993,13665.689977380069
208000,213963.63306418163,-5963.633064181631
345474,331195.85968600155,14278.140313998447
137000,136405.83074775955,594.1692522404483
169900,158470.03853017237,11429.961469827627
287000,244768.10191475623,42231.89808524377
195000,140311.13245409477,54688.86754590523
148000,157372.10966961394,-9372.109669613943
124000,113645.5708516752,10354.429148324794
425000,351490.94183507643,73509.05816492357
237000,240062.75572038643,-3062.755720386427
142900,103504.24814541478,39395.75185458522
124000,106684.07993586102,17315.920064138976
260000,269010.7260910538,-9010.726091053803
164500,168004.4414708265,-3504.4414708265103
255000,249835.47176262678,5164.528237373219
175000,181408.76995684393,-6408.7699568439275
272500,276421.22326962603,-3921.2232696260326
165500,158848.2221270589,6651.7778729411075
118000,108886.83485593199,9113.165144068014
100000,116997.35639791853,-16997.356397918527
178000,204623.2590063276,-26623.2590063276
129000,119305.6614224731,9694.338577526898
110000,96476.04011895713,13523.959881042872
112000,162654.09439643793,-50654.094396437926
148325,137383.4658915479,10941.534108452091
221300,232247.37431393465,-10947.374313934648
200000,201977.38977142266,-1977.3897714226623
148000,163269.31470635658,-15269.314706356585
206580,212772.56894706117,-6192.568947061169
325000,307807.66360501526,17192.33639498474
123000,126823.38979143079,-3823.389791430789
233230,270823.25821073697,-37593.25821073697
385000,415005.50792335486,-30005.50792335486
186500,196915.95415580747,-10415.95415580747
115000,145764.65393797698,-30764.653937976982
241500,227517.57857847947,13982.421421520528
129000,118159.71108947031,10840.288910529693
260000,234867.1295180897,25132.8704819103
146500,137198.36343223363,9301.63656776637
164500,185857.57524797492,-21357.57524797492
142125,132278.3879436213,9846.612056378712
169500,169669.30688177975,-169.30688177974662
321000,332523.5502342541,-11523.5502342541
198500,181521.87522453035,16978.124775469652
372397,345895.3406369096,26501.65936309041
129900,155231.58774069804,-25331.587740698043
185000,191958.70698867593,-6958.706988675927
191000,187909.63752020668,3090.3624797933153
181000,175702.36010698587,5297.6398930141295
149000,149335.38456122146,-335.38456122146454
118900,100145.3649090308,18754.635090969197
200000,211462.50047685963,-11462.500476859626
174850,176316.9557421091,-1466.9557421091013
142000,142211.14828473495,-211.14828473495436
132000,139839.33062766126,-7839.330627661257
149000,145631.08041035634,3368.9195896436577
227000,205878.63949904253,21121.360500957468
129900,110665.54492173098,19234.45507826902
135000,139163.86151134595,-4163.861511345953
136000,124955.1691404982,11044.830859501802
136500,116815.6192265964,19684.380773403595
202500,218310.9837450141,-15810.983745014091
173000,168970.1523273321,4029.8476726679073
155500,165718.41801386053,-10218.41801386053
270000,279214.3462971009,-9214.346297100885
152000,145003.64983781043,6996.35016218957
216000,212233.20014289208,3766.7998571079224
99500,95113.17817529617,4386.821824703831
290000,305184.1380615368,-15184.138061536825
150000,153645.46018858088,-3645.4601885808806
279500,283834.93644281634,-4334.936442816339
125500,97922.90104234876,27577.098957651237
99900,92687.88993879956,7212.1100612004375
175900,169987.36511745144,5912.634882548562
155000,152160.21672454703,2839.7832754529663
188000,169865.17937766731,18134.820622332685
294900,319865.16757838987,-24965.167578389868
214000,227637.81092983703,-13637.810929837025
125000,118962.04716876226,6037.952831237737
161000,172865.9081977156,-11865.908197715587
149000,147514.68186801745,1485.3181319825526
205000,229937.90642811946,-24937.90642811946
190000,184560.26080978673,5439.739190213266
148000,147929.65413754486,70.3458624551422
116500,152747.5283336786,-36247.52833367861
354000,335898.20436767035,18101.795632329653
204000,227176.61906995712,-23176.619069957116
173500,195684.96798127634,-22184.967981276335
155000,146307.4120623109,8692.587937689095
294323,261548.9304752632,32774.06952473681
73000,72804.32210888807,195.6778911119327
120500,116233.64098505428,4266.359014945716
125000,130255.797366037,-5255.797366037004
212000,229923.86499652755,-17923.864996527554
157000,165317.74618227567,-8317.746182275674
239686,268779.8382416489,-29093.83824164892
94000,78396.52305385594,15603.47694614406
138500,128683.98431687606,9816.015683123944
158900,157868.51180084332,1031.48819915668
145000,135490.1214433815,9509.878556618496
150000,303999.6608616423,-153999.66086164227
125000,136441.79151682602,-11441.791516826022
239500,226679.87097715892,12820.12902284108
238000,252526.62855142338,-14526.628551423375
236500,250556.74307151887,-14056.743071518868
162500,146816.0696541253,15683.930345874687
175000,187260.21964643506,-12260.219646435056
208300,192764.86277235538,15535.13722764462
120000,122409.58791502166,-2409.5879150216642
213750,208364.92719116015,5385.072808839846
172500,164570.8300991864,7929.169900813606
128000,146923.32911504552,-18923.32911504552
130000,124159.60315240151,5840.3968475984875
127000,158598.312435625,-31598.312435625005
156450,142930.86685592277,13519.133144077234
183600,189677.83570577903,-6077.835705779027
129200,129087.36291316178,112.63708683822188
220000,223843.2918830004,-3843.2918830004055
212700,224053.37036773254,-11353.37036773254
121000,115791.33380192645,5208.666198073552
184000,172154.810446519,11845.189553481003
129000,136816.77487706358,-7816.774877063581
148800,144896.12895166827,3903.8710483317263
155000,170820.27970693487,-15820.279706934874
225000,237700.59147893332,-12700.591478933318
189500,190763.79075340528,-1263.7907534052792
146000,153025.90000382368,-7025.9000038236845
338931,347133.4936349489,-8202.493634948914
275000,304805.7236349025,-29805.723634902504
268500,274078.90867464716,-5578.9086746471585
145000,162774.2630921696,-17774.263092169596
185000,217298.8721543543,-32298.872154354292
76000,98057.22203007448,-22057.22203007448
125000,131766.76228605595,-6766.7622860559495
178400,220611.27309567266,-42211.27309567266
165000,145128.03930937158,19871.960690628417
150000,147319.4558494885,2680.5441505115014
110000,100717.60147170827,9282.398528291727
142500,129403.35228397754,13096.64771602246
144000,122699.67125218544,21300.328747814565
160000,152253.76133730944,7746.2386626905645
169500,145471.77965959325,24028.220340406755
137000,154869.96470893154,-17869.96470893154
319900,343075.04734159494,-23175.04734159494
295493,286149.64083151415,9343.359168485855
185000,212042.03303511927,-27042.033035119268
